Nitrogen,Phosphorus,Potassium,temperature,humidity,ph,rainfall,label
94.75,53.86,48.88,27.85,87.0,5.77,238.18,Rice
103.56,47.39,55.78,26.79,84.07,6.03,229.96,Rice
103.02,51.06,48.89,27.42,84.12,5.75,255.36,Rice
113.77,50.06,50.75,28.08,82.88,6.28,253.37,Rice
113.16,47.56,56.06,28.15,85.92,6.04,245.86,Rice
111.0,50.47,43.44,26.57,84.69,6.05,249.06,Rice
111.09,43.5,50.48,25.99,86.27,5.98,256.99,Rice
100.68,54.26,53.47,27.99,84.78,6.1,238.22,Rice
109.28,55.5,53.57,26.89,85.6,5.78,259.54,Rice
107.25,43.77,46.13,27.26,84.5,5.8,256.48,Rice
106.26,49.35,47.48,28.37,87.76,5.92,239.8,Rice
107.46,48.81,49.54,28.12,81.82,6.22,251.21,Rice
102.94,49.7,49.87,26.06,87.49,6.01,257.38,Rice
109.76,46.6,51.58,27.28,86.41,5.65,248.35,Rice
101.99,51.44,51.57,26.91,83.81,5.98,235.06,Rice
109.21,48.77,40.31,27.19,83.27,5.73,229.38,Rice
105.55,54.43,51.04,26.99,85.76,5.92,238.42,Rice
99.23,44.16,48.7,27.63,84.84,5.93,234.24,Rice
108.04,45.61,52.59,26.66,83.75,5.76,241.64,Rice
109.88,51.72,53.26,27.94,83.16,5.94,237.0,Rice
111.65,46.01,52.98,28.24,88.05,5.93,261.87,Rice
116.41,47.94,44.88,25.93,86.19,5.69,243.79,Rice
107.19,50.62,51.42,27.69,87.13,5.84,238.72,Rice
101.14,52.77,53.0,27.88,86.97,5.8,277.79,Rice
112.62,52.45,55.94,26.12,84.13,5.88,262.02,Rice
99.75,52.52,54.57,28.08,85.47,5.84,235.89,Rice
111.25,52.6,49.87,27.15,81.62,5.82,281.86,Rice
98.6,50.63,53.36,26.45,85.31,6.16,250.21,Rice
119.34,44.44,53.53,27.36,86.29,6.07,237.78,Rice
106.14,43.81,52.01,27.75,86.06,6.18,256.13,Rice
105.74,47.06,47.63,28.49,87.39,5.96,250.77,Rice
100.48,53.91,52.22,29.12,83.54,5.94,253.86,Rice
108.23,49.28,47.09,28.23,86.2,5.85,272.59,Rice
110.85,50.45,50.27,27.96,83.56,6.01,214.13,Rice
109.38,44.8,55.01,27.22,84.65,5.9,245.2,Rice
112.09,41.71,54.26,27.78,82.99,5.82,277.94,Rice
100.27,46.16,53.79,27.78,83.44,6.04,232.9,Rice
110.5,53.54,51.77,27.8,87.94,6.0,230.3,Rice
107.25,56.95,46.62,27.2,85.69,5.99,233.63,Rice
110.61,57.73,50.65,26.75,82.42,6.04,268.4,Rice
107.38,49.99,48.04,26.59,86.39,6.15,224.24,Rice
112.95,51.91,54.67,26.38,82.72,5.98,258.38,Rice
113.98,52.35,49.19,26.64,87.05,5.84,277.14,Rice
103.58,55.3,52.26,27.39,84.13,5.94,257.14,Rice
105.39,48.02,49.45,27.57,81.45,6.08,233.67,Rice
99.23,44.38,44.02,26.37,83.82,6.33,241.24,Rice
105.89,51.33,50.44,27.44,83.01,6.24,280.12,Rice
96.59,46.59,49.07,26.7,85.84,5.88,286.08,Rice
110.95,50.71,53.42,28.42,84.06,5.86,251.3,Rice
109.31,50.46,44.74,26.83,84.88,5.99,282.88,Rice
98.07,51.69,54.96,29.39,84.33,6.08,259.5,Rice
105.98,49.67,51.45,25.39,86.14,6.02,246.29,Rice
115.23,47.75,48.66,29.16,83.61,5.91,247.55,Rice
109.2,50.69,45.69,27.06,83.99,5.99,257.1,Rice
107.09,44.08,53.55,27.71,87.31,6.07,268.36,Rice
107.33,54.49,51.74,27.42,88.79,6.15,259.56,Rice
98.62,45.71,50.98,27.62,83.98,6.02,276.48,Rice
108.48,46.2,49.63,26.83,84.35,5.93,242.04,Rice
98.72,49.57,48.13,25.06,88.42,6.18,243.73,Rice
105.09,46.09,55.65,29.08,85.26,6.17,252.92,Rice
98.32,48.63,50.44,27.12,84.64,5.98,248.65,Rice
105.26,46.46,47.61,26.43,86.63,5.65,269.23,Rice
111.93,48.99,41.32,27.2,84.89,5.83,241.41,Rice
112.65,52.22,46.92,26.17,84.45,5.96,258.27,Rice
102.32,51.7,56.45,28.18,84.92,5.97,244.06,Rice
110.9,47.91,50.15,27.54,84.16,5.77,255.38,Rice
104.69,51.67,48.22,28.52,83.54,6.29,220.87,Rice
107.17,51.58,47.35,27.85,87.13,5.63,258.38,Rice
92.53,46.78,55.43,27.02,83.04,5.97,284.47,Rice
95.84,46.5,54.99,29.05,84.83,5.79,284.93,Rice
112.97,52.26,47.29,27.46,84.73,6.06,274.18,Rice
109.4,46.41,54.59,27.76,86.15,6.24,231.47,Rice
104.82,48.23,44.77,27.79,89.19,5.69,249.46,Rice
108.2,50.41,49.62,26.42,85.39,5.87,213.5,Rice
110.97,53.19,50.17,27.69,86.79,6.04,265.07,Rice
103.51,54.37,51.07,27.66,82.88,6.05,236.13,Rice
101.81,47.28,46.45,29.27,87.22,6.32,229.62,Rice
105.36,45.69,47.68,26.73,87.07,5.93,267.81,Rice
108.02,57.68,45.07,28.55,86.91,5.84,266.79,Rice
106.68,49.24,47.25,26.9,88.42,6.0,263.04,Rice
101.05,47.4,53.61,26.38,84.31,6.01,251.86,Rice
104.1,51.32,52.31,28.11,83.36,5.95,269.91,Rice
109.47,45.42,51.17,25.85,85.08,6.32,234.2,Rice
100.83,52.55,44.86,26.97,85.99,5.89,246.07,Rice
108.72,51.41,50.89,27.22,85.62,5.98,257.63,Rice
102.52,49.39,46.7,27.47,83.65,5.81,254.31,Rice
106.06,52.61,48.56,27.84,85.92,6.07,236.24,Rice
105.75,51.21,50.02,25.76,85.27,6.37,244.0,Rice
101.36,51.24,51.04,28.49,82.9,6.12,259.84,Rice
104.29,51.13,53.43,28.23,83.09,6.14,248.92,Rice
105.36,50.24,49.5,28.49,84.86,5.81,243.44,Rice
105.89,54.1,52.01,26.79,89.14,6.04,271.26,Rice
104.24,51.78,52.8,28.52,86.76,6.15,244.75,Rice
102.14,51.11,53.11,27.31,86.78,6.24,234.73,Rice
100.82,49.53,51.03,27.06,87.25,6.07,250.66,Rice
97.82,45.61,50.94,25.72,86.69,5.97,300.0,Rice
116.54,49.4,49.65,28.33,87.84,5.73,220.23,Rice
101.89,51.94,51.66,28.39,83.0,5.61,264.3,Rice
100.86,43.27,50.48,28.16,84.8,5.92,247.34,Rice
103.15,45.51,47.62,27.93,85.54,6.03,233.41,Rice
104.09,42.74,50.59,28.69,82.54,5.9,255.49,Rice
111.26,48.51,47.69,25.86,85.17,6.34,254.62,Rice
104.89,51.07,49.96,26.82,86.37,6.04,250.29,Rice
100.12,54.35,52.22,27.04,86.67,5.92,236.97,Rice
101.2,44.1,51.57,25.97,82.95,5.65,248.57,Rice
104.25,48.91,46.52,26.52,85.77,5.91,255.27,Rice
100.57,50.6,54.34,27.99,84.31,6.04,245.99,Rice
105.04,48.91,49.45,27.68,83.34,5.83,226.86,Rice
97.0,45.94,50.53,26.76,85.86,6.01,217.19,Rice
108.27,52.7,46.69,27.85,83.57,6.02,228.93,Rice
96.03,48.72,49.59,27.17,83.03,5.93,254.49,Rice
104.78,50.61,47.77,28.48,83.04,6.08,269.7,Rice
107.4,49.32,48.24,28.36,82.63,5.84,243.37,Rice
111.19,51.27,46.77,27.24,83.98,5.88,266.31,Rice
98.14,55.36,52.76,28.41,84.23,5.98,226.11,Rice
102.38,51.65,54.32,26.58,84.39,5.97,226.74,Rice
107.96,47.59,49.35,27.12,83.68,6.0,246.41,Rice
103.14,47.57,51.07,28.88,85.23,6.17,226.83,Rice
105.79,46.34,45.08,26.88,86.99,6.16,254.05,Rice
97.34,49.35,51.01,27.65,81.93,5.85,248.93,Rice
107.68,42.68,49.46,27.62,86.42,6.12,259.71,Rice
101.0,43.64,48.69,28.33,87.32,6.12,257.16,Rice
106.9,48.15,49.57,28.89,83.43,6.27,244.63,Rice
111.63,45.31,51.95,26.89,82.64,6.04,266.82,Rice
100.78,45.0,49.69,27.43,85.91,6.16,249.01,Rice
114.28,50.75,48.85,26.16,84.56,5.94,266.01,Rice
107.31,46.07,50.57,28.06,87.55,6.15,262.68,Rice
105.3,51.29,54.17,26.39,84.42,5.87,256.32,Rice
111.15,48.01,42.03,27.16,86.52,6.09,257.14,Rice
103.6,45.74,51.72,26.8,88.64,6.1,240.32,Rice
101.94,49.69,49.2,28.43,85.31,5.88,281.51,Rice
105.25,52.56,47.97,27.8,85.52,5.69,283.59,Rice
111.45,48.68,46.33,27.79,85.14,6.06,253.19,Rice
107.53,54.82,51.89,26.63,87.27,6.27,300.0,Rice
99.38,50.81,43.06,27.96,84.09,6.32,237.09,Rice
96.55,48.43,43.42,28.13,81.56,6.0,215.37,Rice
103.4,55.48,51.2,26.78,84.95,6.0,257.88,Rice
98.17,51.98,40.99,26.98,84.19,6.11,250.38,Rice
97.97,46.72,50.66,27.43,84.03,5.92,261.6,Rice
102.41,49.71,57.23,26.31,81.91,6.13,238.69,Rice
103.41,47.4,49.13,28.83,86.34,6.14,226.4,Rice
99.24,40.54,47.3,28.3,85.86,5.96,249.63,Rice
101.56,50.68,52.55,26.15,85.5,6.16,243.08,Rice
108.5,59.38,49.65,27.83,83.77,6.03,257.67,Rice
105.97,46.6,50.69,28.72,85.75,6.16,246.05,Rice
108.75,50.93,46.83,27.77,83.35,5.89,253.16,Rice
106.49,46.04,53.51,27.98,83.83,5.74,247.58,Rice
102.77,50.38,48.79,25.83,84.35,5.95,260.56,Rice
101.51,55.6,43.63,28.59,84.63,6.14,251.33,Rice
110.7,48.71,46.34,28.68,84.81,6.04,270.58,Rice
99.84,51.98,48.03,27.39,85.12,5.75,237.02,Rice
111.76,52.95,49.79,27.7,84.51,6.23,246.66,Rice
106.16,53.82,47.41,28.8,82.45,6.27,243.79,Rice
103.79,43.7,48.48,26.63,83.99,5.98,265.96,Rice
106.04,51.03,46.35,26.77,88.0,5.88,277.6,Rice
103.78,50.01,53.57,28.56,84.82,5.94,249.07,Rice
106.69,52.97,50.01,28.02,87.73,6.06,255.19,Rice
97.41,41.23,51.29,27.42,84.14,6.04,248.99,Rice
110.64,50.29,47.51,28.33,84.64,6.09,242.04,Rice
101.75,50.28,50.04,27.9,84.55,5.69,242.79,Rice
108.97,49.01,49.18,28.32,83.81,5.74,247.32,Rice
102.58,46.78,49.42,27.91,84.98,6.05,280.22,Rice
103.29,50.93,48.3,26.79,84.03,5.92,255.99,Rice
116.75,47.61,48.61,27.45,85.66,6.04,271.4,Rice
92.87,42.04,48.35,28.41,82.39,5.5,259.52,Rice
106.22,46.37,46.71,26.69,85.18,5.9,258.23,Rice
90.73,47.14,46.25,27.29,84.1,6.13,219.01,Rice
105.23,51.86,56.19,27.1,85.54,5.7,210.13,Rice
109.22,49.98,53.93,26.36,85.87,6.31,257.0,Rice
106.38,50.03,44.76,28.63,83.98,6.08,223.95,Rice
99.1,54.78,48.84,28.71,84.87,5.69,264.87,Rice
102.05,52.33,50.08,26.21,85.27,6.37,258.22,Rice
104.71,53.58,50.7,27.67,83.18,6.04,267.26,Rice
100.82,54.75,49.69,26.76,86.66,5.95,262.66,Rice
103.54,49.8,51.65,27.74,81.67,5.81,265.49,Rice
104.34,48.25,45.47,26.6,81.63,5.98,240.03,Rice
100.17,49.77,51.21,29.24,82.48,6.19,266.22,Rice
101.1,50.68,48.47,27.65,87.52,6.1,258.48,Rice
102.85,45.05,49.31,28.51,82.45,5.82,252.1,Rice
100.08,47.36,48.59,26.36,83.38,6.12,228.21,Rice
97.01,47.9,52.44,27.34,84.23,6.01,220.9,Rice
107.47,51.28,48.64,28.34,83.12,6.19,252.57,Rice
103.32,49.93,49.64,28.52,83.21,5.87,267.27,Rice
102.02,53.0,55.66,27.17,86.14,5.81,262.58,Rice
106.0,51.58,47.85,26.12,85.84,5.66,244.71,Rice
109.71,50.64,56.49,28.35,83.91,6.0,249.21,Rice
97.09,46.87,48.13,25.8,85.08,5.96,222.12,Rice
107.02,52.39,50.76,27.23,85.99,6.11,255.12,Rice
100.88,50.92,53.98,27.0,88.5,5.91,250.54,Rice
101.64,50.74,44.19,27.04,83.18,6.02,266.57,Rice
108.23,42.09,56.81,27.75,83.71,6.03,252.94,Rice
101.67,50.66,47.98,27.16,83.86,5.76,252.43,Rice
107.93,51.72,52.73,27.77,84.11,6.14,227.37,Rice
100.5,46.79,53.6,28.29,85.81,6.18,235.35,Rice
106.74,49.58,52.82,27.4,84.36,6.09,264.6,Rice
101.66,49.8,46.47,25.42,85.33,6.1,254.37,Rice
95.25,48.83,42.61,28.64,83.19,6.21,265.76,Rice
100.5,46.22,51.17,26.8,85.17,5.92,220.31,Rice
93.85,50.76,48.13,27.04,86.16,6.2,245.46,Rice
103.3,51.67,45.48,27.69,85.92,6.11,217.72,Rice
101.19,47.07,50.33,27.9,87.49,5.92,241.71,Rice
110.75,50.99,54.23,27.74,83.07,5.78,224.14,Rice
108.31,53.96,56.16,28.2,86.94,5.9,230.73,Rice
109.25,51.39,50.36,27.82,85.54,6.21,271.58,Rice
107.72,52.82,51.71,27.12,86.26,5.77,267.56,Rice
99.03,50.95,47.18,27.96,84.94,5.73,257.01,Rice
102.11,52.94,50.0,27.83,83.4,5.9,242.36,Rice
109.28,55.59,47.32,28.4,81.38,5.8,234.02,Rice
98.24,44.72,51.38,27.32,85.63,6.12,254.43,Rice
108.29,49.77,46.04,28.38,84.02,5.84,247.03,Rice
100.44,48.61,51.15,27.79,83.5,5.92,267.91,Rice
107.48,56.92,53.93,28.45,82.69,6.13,249.11,Rice
102.25,50.56,53.15,27.92,83.54,6.12,239.37,Rice
106.08,48.99,49.27,28.14,83.27,6.32,219.65,Rice
102.01,51.23,51.95,27.42,84.9,6.07,246.15,Rice
111.97,52.8,52.91,26.69,84.87,5.95,233.24,Rice
106.8,48.21,52.18,26.61,87.87,5.85,253.66,Rice
108.96,48.1,52.84,26.48,87.42,6.0,240.06,Rice
103.5,52.7,48.05,26.88,84.63,5.8,280.34,Rice
102.17,52.77,50.7,26.68,84.99,6.13,246.86,Rice
110.97,53.41,53.06,27.12,83.2,5.9,253.27,Rice
107.73,42.76,49.97,27.63,84.54,6.22,257.03,Rice
111.55,49.28,53.12,28.86,87.19,5.82,245.77,Rice
103.27,51.63,52.29,26.8,85.11,5.66,274.03,Rice
102.44,50.19,48.97,28.46,80.27,6.0,248.24,Rice
102.73,55.75,47.04,28.14,85.59,6.21,238.88,Rice
101.34,53.65,51.42,26.21,84.1,6.06,263.96,Rice
101.6,40.29,51.74,26.48,81.64,5.53,263.57,Rice
105.64,49.25,54.63,28.03,87.69,5.77,249.42,Rice
96.92,49.24,49.17,28.02,85.08,6.1,261.72,Rice
115.77,48.95,46.86,27.71,83.66,6.25,245.28,Rice
102.17,48.43,52.39,27.37,83.93,6.28,235.73,Rice
105.18,52.17,44.56,27.9,83.24,6.14,233.96,Rice
108.46,53.69,52.87,27.71,84.61,5.9,274.52,Rice
101.5,46.54,52.22,26.84,83.42,5.76,241.95,Rice
104.59,50.81,53.17,27.94,84.68,5.97,258.5,Rice
111.36,50.42,48.44,26.67,82.59,6.11,259.63,Rice
107.89,49.57,54.69,27.1,86.59,5.99,239.86,Rice
107.96,51.37,51.19,27.57,84.94,6.4,269.74,Rice
108.61,50.37,53.36,27.93,85.04,5.95,248.65,Rice
90.0,50.7,48.37,28.83,85.03,5.8,249.17,Rice
99.77,51.58,50.97,28.3,83.68,6.01,227.25,Rice
108.51,51.73,51.65,27.5,85.69,6.27,245.25,Rice
105.69,46.38,47.11,27.58,86.84,5.96,246.07,Rice
102.97,48.22,50.98,26.25,87.13,5.89,262.03,Rice
98.65,52.23,52.24,27.82,83.34,6.04,230.28,Rice
103.74,53.43,52.66,27.51,83.38,6.11,250.32,Rice
93.4,52.61,49.92,28.5,83.17,5.5,254.65,Rice
106.46,44.36,46.74,29.8,84.49,6.12,239.16,Rice
94.55,49.43,49.11,27.17,84.81,6.04,247.5,Rice
98.68,51.62,43.5,25.79,86.23,6.08,249.04,Rice
98.02,47.64,49.12,26.17,83.77,6.11,273.79,Rice
102.9,52.52,43.62,28.05,83.66,6.05,245.87,Rice
111.6,47.09,52.09,27.27,84.74,5.97,235.91,Rice
104.93,49.79,50.8,27.57,86.33,6.15,232.49,Rice
109.34,46.05,51.96,28.02,81.81,6.02,242.19,Rice
101.21,54.5,47.82,26.83,85.13,6.11,247.64,Rice
110.83,51.77,42.74,27.06,84.06,6.08,206.25,Rice
117.75,51.77,50.5,28.48,88.91,6.15,265.81,Rice
105.65,49.53,48.41,26.81,83.85,5.77,248.74,Rice
96.58,50.64,49.88,27.62,84.13,6.5,272.67,Rice
98.78,50.78,47.97,26.65,82.77,6.07,238.64,Rice
109.84,53.31,54.58,26.79,85.79,6.11,242.1,Rice
101.14,55.37,50.76,28.03,83.63,5.8,240.51,Rice
104.38,46.45,49.97,26.09,83.13,6.11,260.06,Rice
103.04,46.61,46.58,27.19,86.07,6.15,241.72,Rice
99.23,50.89,47.25,27.07,87.21,6.14,252.63,Rice
98.64,50.7,53.54,27.19,87.25,6.22,277.73,Rice
106.53,51.96,54.71,27.87,84.16,5.93,253.98,Rice
98.55,49.52,53.66,25.67,87.56,6.19,242.34,Rice
107.72,50.01,54.1,28.32,82.67,6.1,246.57,Rice
105.41,47.57,55.83,28.37,83.77,5.78,243.57,Rice
107.17,50.8,54.18,28.16,86.62,6.05,226.85,Rice
104.02,53.53,49.83,27.92,84.47,5.83,247.94,Rice
106.55,47.81,49.21,26.72,86.87,5.95,274.21,Rice
112.64,49.73,46.64,25.76,82.55,5.77,272.97,Rice
105.58,51.3,42.6,26.5,86.48,6.05,247.55,Rice
107.82,55.45,49.26,27.56,85.32,6.4,215.01,Rice
108.42,49.62,51.89,26.95,84.92,6.12,300.0,Rice
109.04,47.17,48.59,27.12,82.01,5.94,262.21,Rice
98.63,53.49,51.63,26.89,84.76,6.27,262.23,Rice
105.04,49.21,50.26,27.07,81.49,6.34,252.59,Rice
106.99,49.81,47.55,27.35,82.33,6.38,229.42,Rice
99.84,48.53,54.29,27.51,82.94,6.21,262.18,Rice
107.69,52.39,57.98,29.32,83.86,6.27,256.39,Rice
107.5,44.36,49.43,26.82,86.38,6.18,215.43,Rice
104.89,53.74,49.38,28.11,85.59,6.06,245.48,Rice
98.92,46.26,52.36,27.52,84.77,5.93,244.91,Rice
110.23,48.88,45.53,28.12,84.66,6.01,276.79,Rice
104.9,50.96,46.07,27.32,86.02,5.74,253.35,Rice
105.5,50.14,53.46,27.78,87.46,5.83,252.27,Rice
105.42,46.44,53.19,29.44,84.97,6.08,251.41,Rice
101.43,43.93,47.65,26.34,87.84,5.98,244.23,Rice
109.45,46.26,47.44,27.56,86.71,6.08,254.14,Rice
105.39,51.33,50.67,26.64,85.08,5.82,251.35,Rice
102.6,58.46,49.87,26.33,84.78,6.09,277.89,Rice
102.05,44.73,52.72,26.35,84.27,5.96,248.84,Rice
108.45,47.72,49.09,27.49,85.25,6.02,257.27,Rice
109.22,51.31,51.51,26.18,85.08,6.08,262.15,Rice
101.54,47.8,48.09,27.95,86.72,5.93,265.13,Rice
105.62,49.59,49.3,28.12,85.54,6.38,235.8,Rice
107.59,48.24,47.1,27.49,85.23,6.49,246.93,Rice
99.35,50.91,43.08,27.42,85.03,6.13,266.23,Rice
102.48,49.5,47.45,26.56,85.52,5.79,243.09,Rice
100.02,51.83,56.0,26.42,81.91,5.98,250.26,Rice
106.09,48.51,49.33,27.81,86.73,5.67,243.85,Rice
106.07,46.94,55.77,26.97,84.93,6.09,240.15,Rice
95.77,48.57,53.43,27.22,83.59,6.15,244.49,Rice
102.45,50.5,52.57,29.48,86.38,6.19,241.57,Rice
99.87,50.21,50.36,26.6,84.71,6.07,256.01,Rice
107.52,50.97,48.31,27.07,83.0,6.3,250.22,Rice
103.88,46.9,59.79,26.61,84.29,6.07,260.0,Rice
109.79,56.03,51.69,26.62,84.57,6.05,284.47,Rice
98.01,54.01,50.6,28.2,84.83,5.86,262.51,Rice
108.27,53.24,49.96,27.0,82.4,6.14,257.06,Rice
100.17,48.2,48.44,26.26,83.64,5.81,243.13,Rice
101.31,44.58,56.74,28.54,83.7,6.05,256.96,Rice
110.96,47.27,53.64,27.04,82.77,6.12,271.51,Rice
117.94,46.0,52.33,27.16,86.31,5.75,228.95,Rice
101.12,50.26,47.86,28.05,86.71,6.1,276.98,Rice
107.08,45.94,54.54,27.0,86.52,6.26,257.61,Rice
97.52,46.94,54.41,27.36,85.13,6.13,261.61,Rice
106.39,49.3,48.96,28.21,85.92,5.96,268.04,Rice
104.35,47.16,47.47,26.68,84.55,6.21,236.58,Rice
105.94,47.81,49.13,26.24,84.63,5.97,259.0,Rice
106.12,46.01,53.61,27.68,85.33,6.0,241.37,Rice
106.09,51.59,44.18,27.05,84.58,6.04,269.89,Rice
101.14,48.34,48.29,26.83,84.42,6.13,232.44,Rice
107.14,44.33,48.13,27.23,87.79,5.95,213.31,Rice
95.01,50.11,52.05,27.81,85.28,6.19,241.01,Rice
109.47,44.56,46.98,25.99,84.54,5.99,251.9,Rice
105.31,46.91,49.37,26.25,87.27,5.95,241.85,Rice
112.94,45.86,46.25,26.59,84.89,6.07,262.33,Rice
117.86,42.5,52.03,27.04,84.02,5.9,234.85,Rice
113.42,52.81,50.08,28.63,82.48,5.78,213.7,Rice
101.5,50.54,50.34,27.62,82.65,6.13,253.99,Rice
108.67,43.69,51.04,26.51,84.34,6.09,251.52,Rice
100.74,50.02,44.89,28.46,84.66,6.19,241.22,Rice
102.38,47.45,52.92,26.91,86.07,5.94,217.07,Rice
102.15,46.07,50.11,26.51,86.54,5.98,247.04,Rice
108.28,53.21,49.93,26.86,82.04,5.89,239.71,Rice
105.54,48.85,52.29,26.99,84.9,6.2,255.7,Rice
104.7,47.99,47.89,26.79,84.1,6.13,246.3,Rice
98.25,55.89,51.07,26.33,84.26,6.02,278.41,Rice
99.46,53.25,54.66,26.98,84.54,5.83,246.61,Rice
104.82,52.2,53.63,26.88,81.72,6.0,254.89,Rice
106.25,48.91,50.42,28.76,85.64,5.94,241.66,Rice
104.15,55.46,49.39,27.48,84.2,6.18,282.66,Rice
107.25,50.28,50.12,25.51,86.24,6.02,257.14,Rice
101.44,48.72,48.63,28.35,84.37,6.35,257.18,Rice
98.62,49.57,47.83,25.67,87.67,6.12,258.89,Rice
105.83,45.39,48.39,28.2,83.25,5.58,246.21,Rice
104.29,50.45,52.43,28.03,85.43,6.2,224.68,Rice
107.52,52.09,45.87,26.25,83.76,5.89,262.56,Rice
101.93,47.15,47.96,28.43,85.02,5.97,248.17,Rice
111.46,47.5,54.39,27.68,84.73,6.42,232.41,Rice
103.23,45.89,53.17,28.91,87.78,6.2,246.71,Rice
103.17,44.43,56.79,27.89,84.18,6.22,233.79,Rice
107.03,49.42,52.13,27.45,82.58,6.01,267.48,Rice
104.85,52.58,46.51,27.48,83.96,6.12,250.52,Rice
108.45,53.63,52.31,27.73,83.34,6.0,241.12,Rice
103.28,48.75,46.73,25.87,83.89,6.03,227.53,Rice
105.08,56.33,53.41,28.87,85.65,6.19,237.93,Rice
101.78,40.87,53.95,28.78,84.08,5.96,237.44,Rice
106.91,53.75,44.19,27.84,84.54,6.02,257.65,Rice
104.06,49.65,49.29,28.31,85.7,6.04,228.82,Rice
103.11,53.0,50.13,28.05,87.94,6.17,251.55,Rice
102.45,41.49,49.44,27.23,85.65,5.97,244.66,Rice
96.1,46.87,51.59,28.93,84.84,6.05,265.87,Rice
100.95,51.22,47.53,28.22,85.25,6.05,236.96,Rice
108.54,56.95,46.64,27.22,85.39,6.13,240.67,Rice
90.83,54.53,52.54,26.05,83.99,6.26,274.13,Rice
109.69,49.41,50.28,27.39,86.88,5.85,236.57,Rice
110.05,49.85,54.59,26.94,84.91,5.85,250.12,Rice
97.61,48.37,45.21,28.08,86.19,5.71,272.23,Rice
117.49,50.15,47.86,29.85,82.8,6.0,252.99,Rice
111.73,51.2,48.34,26.71,84.43,5.83,250.8,Rice
102.18,45.02,54.18,27.09,82.89,5.97,251.14,Rice
96.27,51.11,46.51,28.93,85.87,5.93,237.58,Rice
104.48,52.04,49.92,27.32,85.1,5.9,244.28,Rice
94.57,53.25,51.0,26.86,88.16,6.01,232.73,Rice
109.28,51.33,51.32,27.15,85.75,5.96,259.27,Rice
95.48,48.55,55.74,26.86,83.99,5.93,229.75,Rice
93.96,49.23,50.45,27.46,84.76,6.01,267.05,Rice
104.05,48.09,49.06,27.98,87.35,5.9,251.65,Rice
106.69,46.69,50.07,26.28,82.05,6.06,243.6,Rice
106.01,49.94,46.75,27.46,82.94,6.23,227.4,Rice
104.02,46.53,51.9,27.22,84.14,6.14,250.49,Rice
107.58,46.73,45.32,27.59,84.47,6.1,248.67,Rice
106.03,44.59,56.29,27.36,86.16,5.86,255.13,Rice
98.49,51.51,48.81,27.52,86.16,5.79,238.59,Rice
107.29,56.99,49.54,27.99,84.82,6.32,220.88,Rice
105.47,44.58,41.64,27.75,85.23,5.95,248.23,Rice
120.0,49.14,51.7,26.96,85.49,5.96,243.16,Rice
114.09,53.92,50.46,25.58,84.4,6.45,246.16,Rice
110.52,54.81,50.73,26.8,80.94,6.11,236.42,Rice
105.88,45.83,49.12,27.53,85.45,5.81,269.95,Rice
102.02,44.42,49.64,27.53,85.27,6.23,246.06,Rice
104.4,46.32,52.74,27.65,84.3,5.68,274.07,Rice
98.86,48.03,51.19,26.5,82.51,5.65,262.02,Rice
102.27,59.76,46.69,26.73,84.06,6.04,242.16,Rice
108.06,46.74,45.39,26.0,81.29,5.91,244.98,Rice
101.84,54.14,54.09,27.22,82.01,5.91,240.0,Rice
101.71,47.67,47.82,27.18,83.94,6.03,256.01,Rice
100.45,54.24,46.73,26.15,85.63,5.86,255.35,Rice
92.98,54.64,52.24,26.25,82.54,6.28,237.71,Rice
100.83,42.45,48.83,27.31,86.19,5.77,224.66,Rice
107.25,53.36,44.76,28.4,85.06,6.18,248.83,Rice
92.39,49.49,53.53,26.76,84.35,5.97,201.67,Rice
113.36,47.0,51.69,27.43,87.1,6.07,246.08,Rice
100.53,52.66,43.76,28.04,83.17,6.21,252.69,Rice
108.22,50.27,44.16,26.78,86.12,6.03,269.68,Rice
107.02,46.78,47.35,27.59,81.14,6.28,257.36,Rice
111.14,44.73,54.15,29.36,82.8,6.13,250.02,Rice
97.28,51.64,52.78,27.0,86.94,5.72,225.09,Rice
105.68,50.08,47.61,28.17,85.88,6.14,247.95,Rice
108.01,48.51,56.85,26.82,88.51,6.01,227.07,Rice
111.84,50.42,52.84,28.52,85.56,5.9,266.26,Rice
105.0,52.29,42.82,27.87,83.94,6.28,260.38,Rice
106.2,51.62,46.67,28.85,88.32,6.07,276.51,Rice
102.15,47.34,50.14,27.86,84.34,6.09,255.11,Rice
100.01,51.73,52.88,27.64,86.92,5.8,257.8,Rice
99.15,46.29,47.9,26.71,84.09,5.96,263.95,Rice
103.39,44.71,53.8,26.8,84.9,6.07,253.33,Rice
110.47,51.6,47.13,29.32,85.32,5.98,266.07,Rice
106.25,51.33,58.31,27.27,84.47,6.02,267.86,Rice
97.47,43.45,48.04,26.14,84.29,6.08,235.15,Rice
97.87,50.23,52.88,26.09,86.37,6.14,265.9,Rice
111.09,57.34,48.81,27.59,84.31,6.0,275.55,Rice
98.27,47.13,54.59,28.35,84.39,6.14,255.69,Rice
112.5,50.25,53.42,29.7,86.0,6.01,262.04,Rice
103.17,57.96,50.6,27.27,83.61,6.18,264.45,Rice
102.51,51.92,44.97,27.65,85.75,6.28,237.15,Rice
98.61,47.02,45.54,28.61,87.58,6.05,270.35,Rice
105.67,49.68,48.89,27.24,82.42,6.04,249.33,Rice
108.73,50.31,49.46,26.77,85.12,6.12,230.94,Rice
